"l4_pcode","date_start","ch_pcfl","ch_sviol","ch_cviol","st_crctrl","st_tactrl","st_confront","st_destroy","al_nviol","al_viol","time","l1_pcode","l1_ar","l1_en","l2_pcode","l2_ar","l2_en","l3_pcode","l3_ar","l3_en","l4_ar","l4_en","p1","p2","p3"
"C1001",2011-05-30,0,0,0,0,0,0,0,1,0,118,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,1,0
"C1001",2012-05-03,1,0,0,0,1,0,0,0,0,457,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,0,1
"C1001",2011-05-16,0,0,0,0,0,0,0,1,0,104,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,1,0
"C1001",2011-06-24,1,1,0,0,1,0,0,1,0,143,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,1,0
"C1001",2011-09-02,1,0,0,1,0,0,0,0,0,213,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,1,0
"C1001",2012-03-16,0,0,0,0,0,0,0,1,0,409,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,0,1
"C1001",2012-01-04,0,0,0,0,0,0,0,1,0,337,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,1,0
"C1001",2012-01-09,0,0,0,0,0,0,0,1,0,342,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,1,0
"C1001",2011-11-15,0,0,0,0,0,0,0,1,0,287,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,1,0
"C1001",2012-06-22,1,0,0,0,0,1,0,0,0,507,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,0,1
"C1001",2012-01-10,0,1,0,0,0,0,0,0,0,343,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,1,0
"C1001",2011-11-22,0,0,0,0,0,0,0,1,0,294,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,1,0
"C1001",2012-02-17,1,0,0,0,1,0,0,0,0,381,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,0,1
"C1001",2011-05-27,1,1,0,1,0,0,0,0,0,115,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,1,0
"C1001",2012-03-15,0,0,0,0,0,0,0,1,0,408,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,0,1
"C1001",2011-06-03,1,0,0,0,0,0,0,0,0,122,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,1,0
"C1001",2011-11-30,1,0,0,0,1,0,0,1,0,302,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,1,0
"C1001",2012-03-17,0,0,1,0,0,0,0,0,0,410,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,0,1
"C1001",2011-12-18,0,0,0,0,0,0,0,1,0,320,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,1,0
"C1001",2011-05-29,1,0,0,0,0,0,0,0,0,117,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,1,0
"C1001",2011-10-25,0,0,0,0,0,0,0,1,0,266,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,1,0
"C1001",2011-05-25,0,0,0,0,0,0,0,1,0,113,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,1,0
"C1001",2011-12-19,1,0,0,0,1,0,0,1,0,321,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,1,0
"C1001",2012-07-17,0,0,1,0,0,1,0,0,0,532,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,0,1
"C1001",2011-12-24,0,0,1,0,0,0,0,1,0,326,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,1,0
"C1001",2012-03-12,0,0,0,0,1,0,0,0,0,405,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,0,1
"C1001",2011-07-10,0,0,0,0,0,0,0,1,0,159,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,1,0
"C1001",2012-07-06,0,0,1,0,0,1,0,0,0,521,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,0,1
"C1001",2012-03-09,0,0,0,0,0,0,0,1,0,402,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,0,1
"C1001",2011-05-02,1,0,0,0,0,0,0,0,0,90,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,1,0
"C1001",2011-06-27,1,0,0,0,0,0,0,0,0,146,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,1,0
"C1001",2011-08-17,0,0,0,0,1,0,0,0,0,197,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,1,0
"C1001",2011-11-20,0,1,0,0,0,0,0,1,0,292,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,1,0
"C1001",2011-10-21,0,0,0,0,0,0,0,1,0,262,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,1,0
"C1001",2012-04-29,0,0,1,0,1,0,0,0,0,453,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,0,1
"C1001",2011-09-09,1,0,0,0,1,0,0,0,0,220,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,1,0
"C1001",2011-05-31,0,0,0,0,0,0,0,1,0,119,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,1,0
"C1001",2012-05-24,0,0,0,0,1,0,0,0,0,478,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,0,1
"C1001",2012-06-11,0,1,0,0,1,0,0,0,0,496,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,0,1
"C1001",2011-06-30,0,0,0,0,0,0,0,1,0,149,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,1,0
"C1001",2011-09-19,1,0,0,0,0,0,0,0,0,230,"SY01","مدينة دمشق","Damascus","SY0100","مدينة دمشق","Damascus","SY010000","مدينة دمشق","Damascus","دمشق","Damascus",0,1,0
"C2528",2012-04-10,0,0,0,0,0,0,1,0,0,434,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,0,1
"C2528",2011-09-04,0,0,0,0,1,0,0,0,0,215,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2011-10-09,0,0,1,0,1,1,0,0,0,250,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2012-06-26,0,0,0,0,1,0,0,0,0,511,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,0,1
"C2528",2012-03-27,0,0,0,0,0,0,1,0,0,420,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,0,1
"C2528",2011-09-03,1,1,0,0,1,0,0,0,0,214,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2011-07-22,1,1,0,0,1,0,0,0,0,171,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2012-02-12,0,0,0,0,1,0,0,0,0,376,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,0,1
"C2528",2012-01-26,0,1,0,0,0,0,1,0,0,359,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,0,1
"C2528",2011-10-12,1,0,0,0,1,0,0,0,0,253,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2011-12-23,0,0,1,0,1,1,0,0,0,325,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2011-04-15,1,1,0,0,0,0,0,0,0,73,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",1,0,0
"C2528",2011-08-05,1,1,0,1,0,0,0,0,0,185,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2012-06-23,0,0,1,0,0,1,0,0,0,508,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,0,1
"C2528",2011-07-19,1,1,0,0,1,0,0,0,0,168,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2011-07-25,1,1,0,0,1,0,0,0,0,174,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2011-12-21,0,1,0,0,0,0,0,0,0,323,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2011-12-11,0,1,0,0,1,0,0,0,0,313,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2011-10-03,0,1,1,0,0,1,0,0,0,244,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2011-05-11,0,0,0,0,1,0,0,0,0,99,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2012-06-20,0,0,0,0,1,0,0,0,0,505,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,0,1
"C2528",2012-05-04,1,0,0,0,0,0,0,0,0,458,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,0,1
"C2528",2012-05-23,0,0,0,0,0,0,1,0,0,477,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,0,1
"C2528",2011-09-22,0,0,0,0,1,0,0,0,0,233,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2012-02-24,0,0,0,0,0,0,1,0,0,388,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,0,1
"C2528",2011-07-23,1,0,0,0,0,0,0,0,0,172,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2011-12-04,0,1,0,0,1,0,0,0,1,306,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2011-11-13,0,0,0,0,0,0,0,1,0,285,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2011-06-10,0,1,0,0,0,0,0,0,0,129,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2011-07-21,0,1,0,0,1,0,1,0,0,170,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2012-02-05,0,0,0,0,0,0,1,0,0,369,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,0,1
"C2528",2012-03-10,0,0,0,0,0,0,1,0,0,403,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,0,1
"C2528",2011-10-07,1,1,0,0,1,0,0,0,0,248,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2011-09-21,0,1,0,0,1,0,0,0,0,232,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2011-03-25,1,1,0,0,0,0,0,1,0,52,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",1,0,0
"C2528",2011-10-17,0,0,1,0,0,1,0,0,0,258,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2012-02-16,0,1,0,0,0,0,1,0,0,380,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,0,1
"C2528",2011-05-13,1,0,0,0,1,0,0,0,0,101,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2011-07-04,0,0,0,0,0,0,0,1,0,153,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2011-08-22,1,1,0,0,1,0,0,0,1,202,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2012-01-17,0,1,0,0,1,0,0,0,0,350,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,0,1
"C2528",2012-02-26,0,0,0,0,0,0,1,0,0,390,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,0,1
"C2528",2011-10-26,0,0,0,0,1,0,0,0,0,267,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2012-03-28,0,0,1,0,0,1,1,0,0,421,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,0,1
"C2528",2012-03-03,0,0,0,0,0,1,0,0,0,396,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,0,1
"C2528",2011-12-16,1,0,0,0,1,0,0,1,0,318,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2011-08-12,1,1,0,1,0,0,0,0,0,192,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2012-01-04,0,1,0,0,1,0,0,0,0,337,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2012-04-13,1,0,0,0,1,0,0,0,0,437,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,0,1
"C2528",2011-08-03,1,0,0,0,0,0,0,0,0,183,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2011-10-23,0,0,1,0,1,0,0,0,0,264,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2012-02-01,0,0,1,0,0,1,1,0,0,365,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,0,1
"C2528",2011-09-08,0,0,0,0,1,0,0,0,0,219,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2011-12-09,1,0,0,0,1,0,0,1,0,311,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2011-12-27,1,0,0,1,1,0,0,0,0,329,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2011-03-29,0,0,0,0,0,0,0,1,0,56,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",1,0,0
"C2528",2011-04-06,1,0,0,1,0,0,0,0,0,64,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",1,0,0
"C2528",2011-06-09,1,0,0,1,0,0,0,0,0,128,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2012-06-24,0,0,1,0,0,1,1,0,0,509,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,0,1
"C2528",2012-05-18,0,0,1,0,0,0,0,0,0,472,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,0,1
"C2528",2011-06-01,1,0,0,1,0,0,0,0,0,120,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2011-10-25,0,0,0,0,1,0,0,0,0,266,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2011-04-18,1,0,0,0,0,0,1,0,0,76,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",1,0,0
"C2528",2011-10-02,0,0,1,0,1,0,0,0,0,243,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2012-01-22,0,1,0,0,1,0,0,0,0,355,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,0,1
"C2528",2012-03-16,1,0,1,0,1,0,0,0,0,409,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,0,1
"C2528",2011-07-24,0,0,0,1,0,0,0,0,0,173,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2012-06-08,0,0,1,0,1,1,1,0,0,493,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,0,1
"C2528",2011-06-20,1,0,0,0,0,0,0,0,0,139,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2011-11-05,0,0,0,0,0,0,1,0,0,277,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
"C2528",2011-11-25,0,1,0,0,0,0,0,0,0,297,"SY04","حمص","Homs","SY0401","مركز حمص","Homs","SY040100","مركز حمص","Homs","حمص","Homs",0,1,0
