"","STIAT.test","STIAT.practice","approve_abdel_rev","democracy1","democracy2","democracy3","democracy4","democracy5","edu","frisun_services","gender","income","list_1a","list_1b","list_2a","list_2b","list2a.clean","list2b.clean","religion","direct.support","implicit.support","rel_christian","rel_muslim","work_govemp","location","region","islamist","liberal"
"744",-0.024247982,-0.365486662,1,1,4,1,1,1,5,1,1,2,0,0,0,0,0,NA,1,0,0,0,1,0,"monufia","delta",1,0
"745",0.268916342,-0.166432846,2,2,3,1,3,3,5,1,1,2,0,0,0,2,NA,2,1,0,1,0,1,1,"cairo","cairo",0,0
"746",0.049096997,0.289904467,4,2,2,2,3,3,5,1,1,1,0,0,4,0,4,NA,1,1,1,0,1,1,"monufia","delta",0,0
"747",-0.14933072,0.645806759,1,2,3,2,2,2,5,1,1,2,0,0,4,0,4,NA,1,0,0,0,1,0,"beheira","delta",1,0
"748",-0.102983453,-0.24164536,2,3,NA,2,NA,3,5,1,1,2,0,0,0,0,NA,0,1,0,0,0,1,1,"giza","cairo",0,0
"749",0.071152644,0.238927763,4,2,2,1,3,3,5,4,2,1,0,0,0,3,NA,3,1,1,1,0,1,0,"alexandria","alex",0,0
"750",-0.021656961,0.455255764,4,2,3,2,3,1,5,1,1,NA,0,0,0,2,NA,2,1,1,0,0,1,0,"northsinai","desert",1,0
"751",0.047205949,0.353394263,1,3,1,1,4,3,5,1,1,3,0,0,3,0,3,NA,1,0,1,0,1,0,"ismailia","delta",0,1
"752",-0.44915951,0.038259397,NA,2,3,2,3,2,3,NA,1,3,0,0,0,0,0,NA,NA,NA,0,0,0,0,"alexandria","alex",0,0
"753",-0.255274368,-0.425043238,4,2,3,2,4,4,5,1,1,3,0,0,0,3,NA,3,1,1,0,0,1,0,"dakahlia","delta",0,1
"754",0.244122312,-0.389434721,4,2,3,2,2,4,5,2,1,2,0,0,4,0,4,NA,1,1,1,0,1,0,"cairo","cairo",0,0
"755",0.195489832,0.515695922,4,1,4,1,2,3,5,1,1,2,0,0,0,2,NA,2,1,1,1,0,1,0,"damietta","delta",0,0
"756",0.150626314,0.228711156,3,2,2,2,4,4,5,1,1,1,0,0,2,0,2,NA,1,1,1,0,1,0,"alexandria","alex",0,1
"757",0.341594426,-0.096859683,4,3,2,1,3,4,6,NA,2,1,0,0,0,0,NA,NA,1,1,1,0,1,1,"sharqia","delta",0,1
"758",-0.253717109,0.238218624,2,2,3,1,2,3,5,2,1,2,0,0,2,0,2,NA,1,0,0,0,1,1,"cairo","cairo",0,0
"759",-0.562503187,-0.527818196,4,2,1,2,3,3,5,4,2,1,0,0,4,0,4,NA,1,1,0,0,1,0,"alexandria","alex",0,0
"760",-0.027338539,0.267071931,2,2,2,1,1,4,5,5,1,3,0,0,2,0,2,NA,1,0,0,0,1,1,"cairo","cairo",0,0
"761",-0.09784865,0.091532547,NA,2,3,2,NA,NA,5,4,1,2,0,0,2,0,2,NA,1,NA,0,0,1,0,"ismailia","delta",NA,NA
"762",0.232471114,0.136844182,2,3,2,2,NA,NA,5,1,1,2,0,0,0,0,NA,0,1,0,1,0,1,1,"giza","cairo",NA,NA
"763",-0.374912308,-0.543336683,1,1,1,1,1,3,5,1,1,2,0,0,0,0,NA,0,1,0,0,0,1,0,"beheira","delta",1,0
"764",-0.128522141,0.193523675,4,3,2,3,3,3,5,2,1,1,0,0,4,0,4,NA,1,1,0,0,1,1,"monufia","delta",0,0
"765",-0.186861175,-0.342398692,2,2,3,2,2,2,5,1,1,2,0,0,2,0,2,NA,1,0,0,0,1,0,"giza","cairo",1,0
"766",-0.193361942,-0.219617295,3,2,NA,NA,2,NA,5,1,1,NA,0,0,0,0,NA,NA,1,1,0,0,1,0,"cairo","cairo",1,0
"767",0.579577535,0.660116643,3,1,3,2,3,3,5,2,1,2,0,0,0,0,NA,NA,1,1,1,0,1,0,"gharbia","delta",0,0
"768",0.162385203,0.1706723,3,1,3,1,2,2,5,1,1,2,0,0,0,0,NA,NA,1,1,1,0,1,0,"cairo","cairo",1,0
"769",-0.03923945,0.603868463,4,2,2,3,4,4,4,3,1,3,0,0,0,0,NA,NA,1,1,0,0,1,0,"giza","cairo",0,0
"770",0.366814879,0.208491728,3,1,3,2,3,2,5,1,1,2,0,0,0,0,NA,NA,1,1,1,0,1,0,"cairo","cairo",0,0
"771",-0.04227873,-0.084743732,1,1,4,2,4,4,6,1,1,1,0,0,0,0,NA,NA,1,0,0,0,1,0,"damietta","delta",0,1
"772",-0.133344544,0.237059748,3,1,4,2,4,3,6,2,1,3,0,0,0,2,NA,2,1,1,0,0,1,1,"ismailia","delta",0,1
"773",0.235858615,0.18380875,NA,2,3,2,3,3,5,1,1,3,0,0,0,1,NA,1,1,NA,1,0,1,1,"sharqia","delta",0,0
"774",-0.031169196,0.502192304,3,1,3,1,2,3,5,1,1,2,0,0,0,2,NA,2,1,1,0,0,1,0,"damietta","delta",0,0
"775",0.071305372,-0.299486249,1,1,3,2,NA,3,5,2,1,2,0,0,2,0,2,NA,1,0,1,0,1,0,"cairo","cairo",0,0
"776",0.503035593,0.28538374,3,2,4,1,2,2,6,1,1,3,0,0,3,0,3,NA,1,1,1,0,1,0,"alexandria","alex",1,0
"777",0.321147966,-0.047883838,4,3,3,2,3,4,6,5,2,1,0,0,2,0,2,NA,1,1,1,0,1,1,"sharqia","delta",0,0
"778",-0.33000073,-0.413054424,1,1,4,1,2,3,5,1,1,3,0,0,1,0,1,NA,1,0,0,0,1,0,"giza","cairo",0,0
"779",-0.282018158,-0.441713288,3,2,2,1,1,4,5,5,1,3,0,0,2,0,2,NA,1,1,0,0,1,1,"cairo","cairo",0,0
"780",0.063569946,0.323772886,3,2,NA,NA,2,NA,5,1,1,NA,0,0,2,0,2,NA,1,1,1,0,1,0,"cairo","cairo",1,0
"781",-0.359534169,-0.963906139,1,1,4,1,3,4,5,1,1,3,0,0,0,0,NA,NA,1,0,0,0,1,0,"gharbia","delta",0,1
"782",0.166913246,0.417107059,4,2,2,2,2,4,5,3,1,2,0,0,0,3,NA,3,1,1,1,0,1,0,"cairo","cairo",0,0
"783",0.260613062,0.004702209,3,3,3,2,3,4,5,3,1,2,0,0,2,0,2,NA,2,1,1,1,0,0,"giza","cairo",0,0
"784",0.447570051,0.049333516,2,1,3,1,2,2,5,1,1,3,0,0,0,0,NA,NA,1,0,1,0,1,0,"newvalley","desert",1,0
"785",0.270057871,0.313396765,2,1,2,1,3,3,5,1,1,3,0,0,0,2,NA,2,1,0,1,0,1,0,"cairo","cairo",0,0
"786",-0.119392962,0.135159593,3,2,2,2,3,3,5,3,2,3,0,0,4,0,4,NA,1,1,0,0,1,0,"cairo","cairo",0,0
"787",0.353081058,0.469199786,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,0,NA,NA,NA,1,NA,1,0,1,0,"dakahlia","delta",NA,NA
"788",0.012738675,0.808133977,3,2,3,2,3,3,5,1,1,3,0,0,0,0,NA,NA,1,1,1,0,1,0,"damietta","delta",0,0
"789",0.150404366,0.860631853,3,2,3,2,3,3,5,2,1,2,0,0,4,0,4,NA,1,1,1,0,1,0,"gharbia","delta",0,0
"790",0.106448769,0.151559739,2,2,3,2,3,3,6,1,1,3,0,0,0,0,NA,NA,1,0,1,0,1,1,"qena","upper",0,0
"791",0.137300006,-0.101414419,2,2,4,2,3,3,5,1,1,2,0,0,2,0,2,NA,1,0,1,0,1,0,"giza","cairo",0,0
"792",0.302188139,0.304339719,3,2,3,2,3,3,5,1,1,3,0,0,0,2,NA,2,1,1,1,0,1,0,"cairo","cairo",0,0
"793",0.058265313,0.080835577,2,2,3,3,3,2,5,1,1,2,0,0,0,0,0,NA,1,0,1,0,1,1,"redsea","desert",0,0
"794",0.451572389,-0.040774959,1,1,3,2,3,2,5,1,1,2,0,0,0,0,0,NA,1,0,1,0,1,0,"gharbia","delta",0,0
"795",0.007454217,0.663430867,1,2,2,2,3,3,5,1,1,1,0,0,0,0,NA,0,1,0,1,0,1,0,"qalyubia","delta",0,0
"796",-0.514976666,-0.34479094,1,1,4,1,2,2,5,1,1,3,0,0,0,0,NA,NA,1,0,0,0,1,0,"giza","cairo",1,0
"797",0.0299067,0.464648947,2,2,3,2,3,3,5,1,1,3,0,0,0,2,NA,2,1,0,1,0,1,0,"gharbia","delta",0,0
"798",0.180679446,0.021513994,1,2,4,NA,NA,4,4,1,1,2,0,0,0,1,NA,1,1,0,1,0,1,0,"benisuef","upper",0,1
"799",-0.034850174,0.496349193,3,3,3,2,3,4,5,3,1,2,0,0,0,0,NA,NA,2,1,0,1,0,0,"giza","cairo",0,0
"800",0.440509839,0.186608446,1,3,2,3,2,2,4,2,1,3,0,0,0,3,NA,3,1,0,1,0,1,0,"cairo","cairo",1,0
"801",-0.388122219,0.580023375,3,2,3,1,2,2,6,1,1,3,0,0,3,0,3,NA,1,1,0,0,1,0,"alexandria","alex",1,0
"802",0.548341561,0.413275689,3,2,3,2,3,3,6,2,1,2,0,0,0,2,NA,2,1,1,1,0,1,1,"giza","cairo",0,0
"803",0.397622844,0.500489388,NA,1,2,1,4,4,5,1,1,3,0,0,0,0,NA,NA,1,NA,1,0,1,1,"asyut","upper",0,1
"804",0.323770047,0.018353431,4,1,3,1,4,3,4,2,1,2,0,0,0,3,NA,3,1,1,1,0,1,0,"qena","upper",0,1
"805",-0.122583634,-0.028704748,2,3,2,3,3,2,4,2,1,3,0,0,0,3,NA,3,1,0,0,0,1,0,"cairo","cairo",0,0
"806",0.038756763,0.058861121,3,1,4,2,4,2,6,2,1,3,0,0,3,0,3,NA,1,1,1,0,1,1,"ismailia","delta",0,0
"807",-0.100713859,-0.147389978,3,2,3,2,3,3,5,1,1,2,0,0,2,0,2,NA,1,1,0,0,1,0,"damietta","delta",0,0
"808",-0.272350204,0.109721217,3,2,2,2,3,3,5,3,2,3,0,0,4,3,4,3,1,1,0,0,1,0,"cairo","cairo",0,0
"809",0.550796417,0.58781909,3,2,2,3,4,4,6,3,2,2,0,0,2,0,2,NA,1,1,1,0,1,0,"alexandria","alex",0,0
"810",-0.245848668,-0.0262253,1,1,4,2,NA,3,5,4,2,2,0,0,0,2,NA,2,1,0,0,0,1,0,"alexandria","alex",0,0
